LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GZ
0.106000,1421697.000,27142,14,GZ,1,100,-2.136
0.106000,1421697.000,27142,14,GZ,1,100,-1.953
0.106000,1421697.000,27142,14,GZ,1,100,-0.641
0.106000,1421697.000,27142,14,GZ,1,100,1.251
0.106000,1421697.000,27142,14,GZ,1,100,2.075
0.106000,1421697.000,27142,14,GZ,1,100,1.709
0.106000,1421697.000,27142,14,GZ,1,100,0.671
0.106000,1421697.000,27142,14,GZ,1,100,-0.397
0.106000,1421697.000,27142,14,GZ,1,100,-0.641
0.106000,1421697.000,27142,14,GZ,1,100,-0.183
0.106000,1421697.000,27142,14,GZ,1,100,-0.122
0.106000,1421697.000,27142,14,GZ,1,100,0.183
0.106000,1421697.000,27142,14,GZ,1,100,0.214
0.106000,1421697.000,27142,14,GZ,1,100,0.427
0.145000,1421736.000,27159,3,GZ,1,100,0.366
0.184000,1421775.000,27159,3,GZ,1,100,0.885
0.223000,1421814.000,27159,3,GZ,1,100,0.580
0.255500,1421846.500,27175,2,GZ,1,100,0.122
0.288000,1421879.000,27175,2,GZ,1,100,0.458
0.327000,1421918.000,27192,3,GZ,1,100,-0.366
0.366000,1421957.000,27192,3,GZ,1,100,0.519
0.405000,1421996.000,27192,3,GZ,1,100,1.221
0.444000,1422035.000,27209,3,GZ,1,100,1.312
0.483000,1422074.000,27209,3,GZ,1,100,-0.214
0.522000,1422113.000,27209,3,GZ,1,100,-1.495
0.560000,1422151.000,27228,2,GZ,1,100,0.153
0.598000,1422189.000,27228,2,GZ,1,100,0.366
0.637000,1422228.000,27243,3,GZ,1,100,0.122
0.676000,1422267.000,27243,3,GZ,1,100,0.977
0.715000,1422306.000,27243,3,GZ,1,100,1.495
0.754000,1422345.000,27262,4,GZ,1,100,1.373
0.793000,1422384.000,27262,4,GZ,1,100,0.916
0.832000,1422423.000,27262,4,GZ,1,100,1.740
0.871000,1422462.000,27262,4,GZ,1,100,0.885
0.910000,1422501.000,27277,2,GZ,1,100,0.793
0.949000,1422540.000,27277,2,GZ,1,100,0.885
0.988000,1422579.000,27294,3,GZ,1,100,1.343
1.027000,1422618.000,27294,3,GZ,1,100,1.495
1.066000,1422657.000,27294,3,GZ,1,100,0.549
1.104667,1422695.667,27311,3,GZ,1,100,0.336
1.143333,1422734.333,27311,3,GZ,1,100,1.038
1.182000,1422773.000,27311,3,GZ,1,100,0.580
1.220500,1422811.500,27328,2,GZ,1,100,0.580
1.259000,1422850.000,27328,2,GZ,1,100,0.763
1.298000,1422889.000,27343,3,GZ,1,100,0.671
1.337000,1422928.000,27343,3,GZ,1,100,0.488
1.376000,1422967.000,27343,3,GZ,1,100,0.488
1.415000,1423006.000,27361,2,GZ,1,100,0.397
1.454000,1423045.000,27361,2,GZ,1,100,0.305
1.493000,1423084.000,27379,3,GZ,1,100,0.549
1.532000,1423123.000,27379,3,GZ,1,100,0.092
1.571000,1423162.000,27379,3,GZ,1,100,0.641
1.610667,1423201.667,27396,3,GZ,1,100,0.824
1.650333,1423241.333,27396,3,GZ,1,100,0.397
1.690000,1423281.000,27396,3,GZ,1,100,0.214
1.729500,1423320.500,27413,2,GZ,1,100,0.336
1.769000,1423360.000,27413,2,GZ,1,100,0.427
1.808000,1423399.000,27429,3,GZ,1,100,0.183
1.847000,1423438.000,27429,3,GZ,1,100,0.031
1.886000,1423477.000,27429,3,GZ,1,100,0.275
1.925000,1423516.000,27445,2,GZ,1,100,0.031
1.964000,1423555.000,27445,2,GZ,1,100,0.092
1.998000,1423589.000,27462,3,GZ,1,100,0.275
2.032000,1423623.000,27462,3,GZ,1,100,0.671
2.066000,1423657.000,27462,3,GZ,1,100,1.007
2.105667,1423696.667,27479,3,GZ,1,100,0.092
2.145333,1423736.333,27479,3,GZ,1,100,-0.214
2.185000,1423776.000,27479,3,GZ,1,100,0.122
2.224000,1423815.000,27495,2,GZ,1,100,0.183
2.263000,1423854.000,27495,2,GZ,1,100,0.061
2.302000,1423893.000,27511,3,GZ,1,100,0.336
2.341000,1423932.000,27511,3,GZ,1,100,0.244
2.380000,1423971.000,27511,3,GZ,1,100,-0.305
2.419000,1424010.000,27529,3,GZ,1,100,-0.061
2.458000,1424049.000,27529,3,GZ,1,100,0.122
2.497000,1424088.000,27529,3,GZ,1,100,0.397
2.536000,1424127.000,27547,2,GZ,1,100,0.275
2.575000,1424166.000,27547,2,GZ,1,100,0.122
2.613667,1424204.667,27564,3,GZ,1,100,0.092
2.652333,1424243.333,27564,3,GZ,1,100,0.458
2.691000,1424282.000,27564,3,GZ,1,100,0.000
2.731000,1424322.000,27580,2,GZ,1,100,0.305
2.771000,1424362.000,27580,2,GZ,1,100,0.183
2.810000,1424401.000,27597,3,GZ,1,100,-0.061
2.849000,1424440.000,27597,3,GZ,1,100,0.275
2.888000,1424479.000,27597,3,GZ,1,100,0.488
2.927000,1424518.000,27613,3,GZ,1,100,-0.183
2.966000,1424557.000,27613,3,GZ,1,100,0.183
3.005000,1424596.000,27613,3,GZ,1,100,0.244
3.044000,1424635.000,27631,2,GZ,1,100,0.488
3.083000,1424674.000,27631,2,GZ,1,100,0.702
3.122000,1424713.000,27646,3,GZ,1,100,0.214
3.161000,1424752.000,27646,3,GZ,1,100,0.275
3.200000,1424791.000,27646,3,GZ,1,100,-0.092
3.239000,1424830.000,27663,2,GZ,1,100,0.153
3.278000,1424869.000,27663,2,GZ,1,100,0.824
3.316667,1424907.667,27679,3,GZ,1,100,0.305
3.355333,1424946.333,27679,3,GZ,1,100,0.061
3.394000,1424985.000,27679,3,GZ,1,100,0.305
3.432667,1425023.667,27699,3,GZ,1,100,-0.092
3.471333,1425062.333,27699,3,GZ,1,100,0.183
3.510000,1425101.000,27699,3,GZ,1,100,0.366
3.549000,1425140.000,27715,2,GZ,1,100,0.366
3.588000,1425179.000,27715,2,GZ,1,100,0.336
3.627000,1425218.000,27731,3,GZ,1,100,0.214
3.666000,1425257.000,27731,3,GZ,1,100,0.275
3.705000,1425296.000,27731,3,GZ,1,100,0.427
3.739667,1425330.667,27748,3,GZ,1,100,0.488
3.774333,1425365.333,27748,3,GZ,1,100,0.183
3.809000,1425400.000,27748,3,GZ,1,100,0.549
3.848000,1425439.000,27765,2,GZ,1,100,0.214
3.887000,1425478.000,27765,2,GZ,1,100,-0.153
3.926000,1425517.000,27781,3,GZ,1,100,0.397
3.965000,1425556.000,27781,3,GZ,1,100,0.427
4.004000,1425595.000,27781,3,GZ,1,100,0.092
4.042333,1425633.333,27798,3,GZ,1,100,0.580
4.080667,1425671.667,27798,3,GZ,1,100,0.153
4.119000,1425710.000,27798,3,GZ,1,100,-0.061
4.158000,1425749.000,27814,2,GZ,1,100,0.366
4.197000,1425788.000,27814,2,GZ,1,100,0.275
4.236333,1425827.333,27831,3,GZ,1,100,0.732
4.275667,1425866.667,27831,3,GZ,1,100,0.641
4.315000,1425906.000,27831,3,GZ,1,100,0.305
4.355000,1425946.000,27848,2,GZ,1,100,0.244
4.395000,1425986.000,27848,2,GZ,1,100,0.244
4.434000,1426025.000,27867,3,GZ,1,100,0.824
4.473000,1426064.000,27867,3,GZ,1,100,0.305
4.512000,1426103.000,27867,3,GZ,1,100,0.153
4.551000,1426142.000,27882,2,GZ,1,100,-0.153
4.590000,1426181.000,27882,2,GZ,1,100,-0.366
4.629000,1426220.000,27900,3,GZ,1,100,0.275
4.668000,1426259.000,27900,3,GZ,1,100,0.549
4.707000,1426298.000,27900,3,GZ,1,100,0.671
4.746000,1426337.000,27916,3,GZ,1,100,0.275
4.785000,1426376.000,27916,3,GZ,1,100,0.092
4.824000,1426415.000,27916,3,GZ,1,100,0.061
4.863000,1426454.000,27933,2,GZ,1,100,0.427
4.902000,1426493.000,27933,2,GZ,1,100,0.427
4.941667,1426532.667,27948,3,GZ,1,100,0.214
4.981333,1426572.333,27948,3,GZ,1,100,0.397
5.021000,1426612.000,27948,3,GZ,1,100,0.427
5.060000,1426651.000,27966,2,GZ,1,100,0.305
5.099000,1426690.000,27966,2,GZ,1,100,0.153
5.138000,1426729.000,27982,3,GZ,1,100,0.214
5.177000,1426768.000,27982,3,GZ,1,100,0.244
5.216000,1426807.000,27982,3,GZ,1,100,0.427
5.255000,1426846.000,27999,2,GZ,1,100,0.336
5.294000,1426885.000,27999,2,GZ,1,100,0.397
5.333000,1426924.000,28016,3,GZ,1,100,0.244
5.372000,1426963.000,28016,3,GZ,1,100,0.763
5.411000,1427002.000,28016,3,GZ,1,100,0.916
5.445000,1427036.000,28034,3,GZ,1,100,0.183
5.479000,1427070.000,28034,3,GZ,1,100,0.427
5.513000,1427104.000,28034,3,GZ,1,100,0.214
5.552000,1427143.000,28050,3,GZ,1,100,0.580
5.591000,1427182.000,28050,3,GZ,1,100,0.549
5.630000,1427221.000,28050,3,GZ,1,100,0.793
5.669000,1427260.000,28068,2,GZ,1,100,0.488
5.708000,1427299.000,28068,2,GZ,1,100,0.031
5.747000,1427338.000,28084,3,GZ,1,100,0.153
5.786000,1427377.000,28084,3,GZ,1,100,0.214
5.825000,1427416.000,28084,3,GZ,1,100,0.183
5.864500,1427455.500,28102,4,GZ,1,100,0.092
5.904000,1427495.000,28102,4,GZ,1,100,-0.305
5.943500,1427534.500,28102,4,GZ,1,100,-0.092
5.983000,1427574.000,28102,4,GZ,1,100,-0.183
6.022500,1427613.500,28119,2,GZ,1,100,-0.214
6.062000,1427653.000,28119,2,GZ,1,100,0.305
6.101000,1427692.000,28135,3,GZ,1,100,0.366
6.140000,1427731.000,28135,3,GZ,1,100,0.092
6.179000,1427770.000,28135,3,GZ,1,100,-0.153
6.217667,1427808.667,28151,3,GZ,1,100,0.153
6.256333,1427847.333,28151,3,GZ,1,100,0.061
6.295000,1427886.000,28151,3,GZ,1,100,0.092
6.334000,1427925.000,28169,2,GZ,1,100,0.031
6.373000,1427964.000,28169,2,GZ,1,100,-0.397
6.412000,1428003.000,28187,3,GZ,1,100,-0.153
6.451000,1428042.000,28187,3,GZ,1,100,0.092
6.490000,1428081.000,28187,3,GZ,1,100,-0.122
6.530000,1428121.000,28203,2,GZ,1,100,-0.427
6.570000,1428161.000,28203,2,GZ,1,100,-0.275
6.609333,1428200.333,28220,3,GZ,1,100,0.031
6.648667,1428239.667,28220,3,GZ,1,100,0.000
6.688000,1428279.000,28220,3,GZ,1,100,0.397
6.727000,1428318.000,28237,2,GZ,1,100,0.061
6.766000,1428357.000,28237,2,GZ,1,100,0.153
6.804667,1428395.667,28253,3,GZ,1,100,0.275
6.843333,1428434.333,28253,3,GZ,1,100,0.183
6.882000,1428473.000,28253,3,GZ,1,100,0.122
6.920667,1428511.667,28271,3,GZ,1,100,0.031
6.959333,1428550.333,28271,3,GZ,1,100,-0.092
6.998000,1428589.000,28271,3,GZ,1,100,-0.122
7.037000,1428628.000,28286,2,GZ,1,100,0.427
7.076000,1428667.000,28286,2,GZ,1,100,0.214
7.111000,1428702.000,28303,3,GZ,1,100,-0.397
7.146000,1428737.000,28303,3,GZ,1,100,-0.092
7.181000,1428772.000,28303,3,GZ,1,100,-0.214
7.220000,1428811.000,28319,3,GZ,1,100,-0.031
7.259000,1428850.000,28319,3,GZ,1,100,0.092
7.298000,1428889.000,28319,3,GZ,1,100,-0.458
7.337000,1428928.000,28339,2,GZ,1,100,-0.183
7.376000,1428967.000,28339,2,GZ,1,100,-0.275
7.415000,1429006.000,28354,3,GZ,1,100,-0.061
7.454000,1429045.000,28354,3,GZ,1,100,0.122
7.493000,1429084.000,28354,3,GZ,1,100,0.275
7.532000,1429123.000,28371,3,GZ,1,100,0.000
7.571000,1429162.000,28371,3,GZ,1,100,0.244
7.610000,1429201.000,28371,3,GZ,1,100,-0.061
7.648500,1429239.500,28388,2,GZ,1,100,-0.031
7.687000,1429278.000,28388,2,GZ,1,100,-0.519
7.725667,1429316.667,28405,3,GZ,1,100,0.366
7.764333,1429355.333,28405,3,GZ,1,100,0.244
7.803000,1429394.000,28405,3,GZ,1,100,-0.183
7.842000,1429433.000,28421,2,GZ,1,100,-0.549
7.881000,1429472.000,28421,2,GZ,1,100,-0.061
7.920000,1429511.000,28438,3,GZ,1,100,-0.305
7.959000,1429550.000,28438,3,GZ,1,100,0.153
7.998000,1429589.000,28438,3,GZ,1,100,0.397
8.037000,1429628.000,28454,3,GZ,1,100,-0.122
8.076000,1429667.000,28454,3,GZ,1,100,-0.031
8.115000,1429706.000,28454,3,GZ,1,100,-0.061
8.154000,1429745.000,28471,2,GZ,1,100,0.214
8.193000,1429784.000,28471,2,GZ,1,100,0.549
8.231333,1429822.333,28488,3,GZ,1,100,0.305
8.269667,1429860.667,28488,3,GZ,1,100,-0.366
8.308000,1429899.000,28488,3,GZ,1,100,-0.824
8.347000,1429938.000,28506,2,GZ,1,100,-0.854
8.386000,1429977.000,28506,2,GZ,1,100,-0.244
8.425000,1430016.000,28522,3,GZ,1,100,0.214
8.464000,1430055.000,28522,3,GZ,1,100,0.183
8.503000,1430094.000,28522,3,GZ,1,100,-0.519
8.542000,1430133.000,28540,3,GZ,1,100,-0.397
8.581000,1430172.000,28540,3,GZ,1,100,-0.153
8.620000,1430211.000,28540,3,GZ,1,100,-0.183
8.659000,1430250.000,28556,2,GZ,1,100,0.000
8.698000,1430289.000,28556,2,GZ,1,100,-0.061
8.737667,1430328.667,28573,3,GZ,1,100,-0.366
8.777333,1430368.333,28573,3,GZ,1,100,-0.275
8.817000,1430408.000,28573,3,GZ,1,100,0.000
8.856500,1430447.500,28588,2,GZ,1,100,0.031
8.896000,1430487.000,28588,2,GZ,1,100,0.000
8.930667,1430521.667,28606,3,GZ,1,100,0.061
8.965333,1430556.333,28606,3,GZ,1,100,0.122
9.000000,1430591.000,28606,3,GZ,1,100,0.153
9.038667,1430629.667,28622,3,GZ,1,100,-0.275
9.077333,1430668.333,28622,3,GZ,1,100,-0.641
9.116000,1430707.000,28622,3,GZ,1,100,-1.007
9.155000,1430746.000,28639,2,GZ,1,100,-0.793
9.194000,1430785.000,28639,2,GZ,1,100,-0.793
9.233667,1430824.667,28656,3,GZ,1,100,-0.641
9.273333,1430864.333,28656,3,GZ,1,100,-0.275
9.313000,1430904.000,28656,3,GZ,1,100,-0.122
9.352000,1430943.000,28674,3,GZ,1,100,-0.458
9.391000,1430982.000,28674,3,GZ,1,100,-0.885
9.430000,1431021.000,28674,3,GZ,1,100,-0.336
9.469000,1431060.000,28690,2,GZ,1,100,-0.610
9.508000,1431099.000,28690,2,GZ,1,100,-0.427
9.547000,1431138.000,28708,3,GZ,1,100,-0.153
9.586000,1431177.000,28708,3,GZ,1,100,0.092
9.625000,1431216.000,28708,3,GZ,1,100,0.122
9.663667,1431254.667,28724,3,GZ,1,100,-0.183
9.702333,1431293.333,28724,3,GZ,1,100,-0.336
9.741000,1431332.000,28724,3,GZ,1,100,0.366
9.781000,1431372.000,28740,2,GZ,1,100,0.153
9.821000,1431412.000,28740,2,GZ,1,100,-0.244
9.860333,1431451.333,28757,3,GZ,1,100,0.183
9.899667,1431490.667,28757,3,GZ,1,100,0.000
9.939000,1431530.000,28757,3,GZ,1,100,0.183
9.978000,1431569.000,28774,2,GZ,1,100,0.397
10.017000,1431608.000,28774,2,GZ,1,100,-0.031
10.056000,1431647.000,28790,3,GZ,1,100,0.092
10.095000,1431686.000,28790,3,GZ,1,100,0.580
10.134000,1431725.000,28790,3,GZ,1,100,0.519
10.173000,1431764.000,28808,3,GZ,1,100,0.641
10.212000,1431803.000,28808,3,GZ,1,100,0.244
10.251000,1431842.000,28808,3,GZ,1,100,0.366
10.290000,1431881.000,28825,2,GZ,1,100,0.336
10.329000,1431920.000,28825,2,GZ,1,100,0.336
10.368000,1431959.000,28842,3,GZ,1,100,0.793
10.407000,1431998.000,28842,3,GZ,1,100,0.214
10.446000,1432037.000,28842,3,GZ,1,100,0.946
10.484500,1432075.500,28858,2,GZ,1,100,1.190
10.523000,1432114.000,28858,2,GZ,1,100,1.312
10.561667,1432152.667,28876,3,GZ,1,100,1.038
10.600333,1432191.333,28876,3,GZ,1,100,1.434
10.639000,1432230.000,28876,3,GZ,1,100,1.984
10.673667,1432264.667,28891,3,GZ,1,100,1.465
10.708333,1432299.333,28891,3,GZ,1,100,0.946
10.743000,1432334.000,28891,3,GZ,1,100,0.885
10.782500,1432373.500,28908,2,GZ,1,100,1.648
10.822000,1432413.000,28908,2,GZ,1,100,2.136
10.861667,1432452.667,28925,3,GZ,1,100,2.472
10.901333,1432492.333,28925,3,GZ,1,100,3.601
10.941000,1432532.000,28925,3,GZ,1,100,4.852
10.980000,1432571.000,28943,4,GZ,1,100,7.660
11.019000,1432610.000,28943,4,GZ,1,100,9.705
11.058000,1432649.000,28943,4,GZ,1,100,11.566
11.097000,1432688.000,28943,4,GZ,1,100,15.839
11.135500,1432726.500,28959,2,GZ,1,100,19.806
11.174000,1432765.000,28959,2,GZ,1,100,23.987
11.213000,1432804.000,28979,3,GZ,1,100,28.625
11.252000,1432843.000,28979,3,GZ,1,100,31.952
11.291000,1432882.000,28979,3,GZ,1,100,33.661
11.330333,1432921.333,28994,3,GZ,1,100,36.041
11.369667,1432960.667,28994,3,GZ,1,100,38.483
11.409000,1433000.000,28994,3,GZ,1,100,40.375
11.449000,1433040.000,29011,2,GZ,1,100,43.762
11.489000,1433080.000,29011,2,GZ,1,100,47.119
11.528000,1433119.000,29028,3,GZ,1,100,50.598
11.567000,1433158.000,29028,3,GZ,1,100,51.971
11.606000,1433197.000,29028,3,GZ,1,100,47.302
11.645000,1433236.000,29045,2,GZ,1,100,45.013
11.684000,1433275.000,29045,2,GZ,1,100,44.495
11.723000,1433314.000,29061,3,GZ,1,100,42.114
11.762000,1433353.000,29061,3,GZ,1,100,40.070
11.801000,1433392.000,29061,3,GZ,1,100,39.917
11.840000,1433431.000,29078,3,GZ,1,100,37.323
11.879000,1433470.000,29078,3,GZ,1,100,32.349
11.918000,1433509.000,29078,3,GZ,1,100,25.635
11.956000,1433547.000,29094,2,GZ,1,100,16.571
11.994000,1433585.000,29094,2,GZ,1,100,10.529
12.034000,1433625.000,29111,3,GZ,1,100,10.101
12.074000,1433665.000,29111,3,GZ,1,100,12.665
12.114000,1433705.000,29111,3,GZ,1,100,10.834
12.153000,1433744.000,29128,2,GZ,1,100,9.674
12.192000,1433783.000,29128,2,GZ,1,100,6.805
12.231000,1433822.000,29146,3,GZ,1,100,1.495
12.270000,1433861.000,29146,3,GZ,1,100,-3.418
12.309000,1433900.000,29146,3,GZ,1,100,-8.942
12.343667,1433934.667,29162,3,GZ,1,100,-14.740
12.378333,1433969.333,29162,3,GZ,1,100,-14.801
12.413000,1434004.000,29162,3,GZ,1,100,-17.426
12.452000,1434043.000,29179,2,GZ,1,100,-23.529
12.491000,1434082.000,29179,2,GZ,1,100,-28.656
12.529333,1434120.333,29198,3,GZ,1,100,-29.755
12.567667,1434158.667,29198,3,GZ,1,100,-25.421
12.606000,1434197.000,29198,3,GZ,1,100,-12.909
12.645000,1434236.000,29215,3,GZ,1,100,-3.357
12.684000,1434275.000,29215,3,GZ,1,100,-0.610
12.723000,1434314.000,29215,3,GZ,1,100,1.068
12.762000,1434353.000,29230,2,GZ,1,100,0.397
12.801000,1434392.000,29230,2,GZ,1,100,5.890
12.840000,1434431.000,29248,3,GZ,1,100,14.038
12.879000,1434470.000,29248,3,GZ,1,100,20.874
12.918000,1434509.000,29248,3,GZ,1,100,23.193
12.957000,1434548.000,29264,2,GZ,1,100,23.590
12.996000,1434587.000,29264,2,GZ,1,100,22.308
13.036000,1434627.000,29281,3,GZ,1,100,17.151
13.076000,1434667.000,29281,3,GZ,1,100,11.108
13.116000,1434707.000,29281,3,GZ,1,100,9.064
